Rating,Name,Developer,ReleaseDate,Votes,PositiveVotesPercent,Price,Action,Adventure,FPS,Open World,PvE,PvP,Sandbox,Sci-fi,Simulation
1,-0.8643106902793104,-0.240209962795754,-0.2661602527392404,-0.1618753682868815,0.93,-6.671762777090143e-17,1,0,0,0,0,0,0,0,0
1,-0.8597376178439701,-0.2335957134928155,-2.27757680817262,0.1613694416745952,0.96,-1.1912898712545217,1,1,0,0,0,0,0,0,0
-1,-0.8551645454086299,-0.6635219181838193,0.8832206360798335,-0.2389180740824658,0.81,-0.8042202140435529,1,1,0,0,0,0,0,0,0
-1,-0.8505914729732896,-0.226981464189877,0.8832206360798335,0.1753880861819364,0.94,-6.671762777090143e-17,1,1,0,0,0,0,0,0,0
1,-0.8460184005379493,-0.2203672148869385,0.8832206360798335,-0.2356514089576468,0.81,-6.671762777090143e-17,1,1,0,0,0,0,0,0,0
-1,-0.8414453281026091,-0.544465430730926,0.8832206360798335,-0.2388337554988942,0.66,0.1173742078873247,1,0,1,0,0,0,0,0,0
-1,-0.8368722556672687,-0.213752965584,0.8832206360798335,-0.2156080656564055,0.79,-0.1130243975953946,1,1,0,0,0,0,0,0,0
1,-0.8322991832319285,-0.8421066493631594,-0.8408506971487774,1.0510120969833228,0.95,-0.4908781105870546,1,1,0,1,0,0,1,0,1
-1,-0.8277261107965883,-0.2071387162810614,0.8832206360798335,-0.221774202074361,0.7,-0.4540143337098194,1,0,0,1,0,1,1,0,1
1,-0.823153038361248,-1.1662048652071468,0.595875413875065,-0.1999057694319427,0.71,0.1173742078873247,1,0,1,1,1,1,1,0,1
1,-0.8185799659259078,-0.2005244669781229,0.8832206360798335,-0.1164167719246008,0.93,0.53209169775622,1,1,0,0,1,0,0,0,0
1,-0.8140068934905674,-0.1939102176751844,0.8832206360798335,-0.2160813377061295,0.83,-1.2645566277980265,0,1,0,0,0,0,0,0,0
1,-0.8094338210552272,-0.5047799349132949,-1.7028863637630829,0.2897322453678347,0.93,0.0252147656942369,1,0,0,0,0,0,1,0,1
-1,-0.8048607486198869,-0.1872959683722459,-1.1281959193535458,0.376977499775572,0.75,-1.2645566277980265,1,1,0,1,0,0,1,0,1
-1,-0.8002876761845467,-0.1806817190693073,0.595875413875065,0.0423442411233235,0.97,-0.3434230030781141,1,1,0,0,0,0,0,0,1
-1,-0.7957146037492064,-0.1740674697663689,-1.1281959193535458,-0.0717034430429199,0.75,-1.2645566277980265,1,1,0,0,1,1,1,0,0
1,-0.7911415313138661,-0.7362786605161431,-1.7028863637630829,0.443684379197874,0.83,-0.3434230030781141,1,1,1,1,0,0,1,1,0
-1,-0.7865684588785259,-1.053762627057192,0.8832206360798335,-0.2328960952428745,0.84,-0.1821439792402105,0,0,0,1,0,0,1,1,1
-1,-0.7819953864431856,-0.1674532204634303,0.8832206360798335,-0.2275214655287677,0.85,0.9928889087216588,0,0,0,0,1,1,0,1,0
1,-0.7774223140078453,-0.1608389711604918,0.595875413875065,-0.1468857000913134,0.73,1.4997658407836418,1,1,0,0,0,0,0,0,0
1,-0.772849241572505,-1.1132908707836386,2.9083676188250215e-14,-0.0757724946888226,0.88,0.5781714188527639,1,1,0,1,0,0,0,0,0
-1,-0.7682761691371648,-0.1542247218575533,0.8832206360798335,-0.1569304913535585,0.94,-1.1267782617193602,1,0,1,0,0,0,0,0,1
1,-0.7637030967018246,-0.1476104725546148,0.3085301916702965,0.2933470646441747,0.87,1.0389686298182028,1,1,0,1,0,0,1,0,1
1,-0.7591300242664842,-0.1409962232516762,0.595875413875065,-0.2115879731880604,0.9,1.4997658407836418,0,0,0,0,0,0,0,0,1
1,-0.754556951831144,-1.066991125663069,0.8832206360798335,-0.2361546005047671,0.91,-6.671762777090143e-17,1,0,0,0,0,0,0,0,0
-1,-0.7499838793958037,-0.1343819739487377,0.8832206360798335,-0.2368808283052056,0.61,-6.671762777090143e-17,1,0,0,0,0,0,0,0,0
1,-0.7454108069604635,-0.1277677246457992,-1.4155411415583143,0.4218105066468383,0.79,1.4536861196870978,1,1,1,1,0,0,1,1,1
-1,-0.7408377345251231,-1.179433363813024,0.3085301916702965,-0.2380585685208981,0.73,-6.671762777090143e-17,1,0,0,0,1,1,0,0,1
1,-0.7362646620897829,-0.1211534753428607,-0.2661602527392404,-0.221695323399407,0.86,-0.6890209113021932,1,0,0,1,1,0,0,0,0
1,-0.7316915896544427,-1.1992761117218396,0.8832206360798335,-0.1844101897349456,0.94,1.9605630517490804,0,1,0,0,0,0,0,0,0
-1,-0.7271185172191024,-0.1145392260399222,-1.1281959193535458,-0.0303329380067033,0.79,-1.2645566277980265,1,0,0,1,1,1,1,0,0
-1,-0.7225454447837621,-0.1079249767369836,0.021184969465528,0.0881047524138764,0.97,-6.671762777090143e-17,1,1,0,0,0,0,1,0,1
1,-0.7179723723484218,-1.053762627057192,0.021184969465528,-0.2311471646223427,0.83,-6.671762777090143e-17,0,0,0,0,0,0,0,0,1
1,-0.7133992999130816,-0.1013107274340451,0.3085301916702965,-0.0767054390167268,0.9,0.5781714188527639,1,1,0,1,0,0,1,0,0
-1,-0.7088262274777414,-1.2720328540541632,-2.8522672525821564,0.6792759416052996,0.98,-0.8152793471067236,1,1,1,0,0,0,0,1,0
-1,-0.704253155042401,-0.0946964781311066,-1.1281959193535458,0.0633178087981603,0.97,-0.6669026451758522,1,1,1,1,0,0,1,0,1
-1,-0.6996800826070608,-1.1662048652071468,0.8832206360798335,-0.2278152205941136,0.44,-1.2645566277980265,1,1,1,0,0,1,0,0,0
-1,-0.6951070101717205,-1.0471483777542534,0.8832206360798335,-0.2339922368293041,0.67,-0.5738216085608335,0,0,0,0,1,0,0,0,1
-1,-0.6905339377363803,-0.0880822288281681,0.595875413875065,-0.1575506409359555,0.95,-0.1130243975953946,0,1,0,1,0,0,0,0,1
1,-0.68596086530104,-0.9347061396042988,0.8832206360798335,1.973729821555834e-17,0.8124027777777779,0.5781714188527639,0,1,0,0,0,0,1,0,1
-1,-0.6813877928656997,-0.7495071591220202,0.8832206360798335,-0.2370086661577173,0.53,0.1173742078873247,1,1,0,1,1,1,1,1,0
1,-0.6768147204303595,-1.053762627057192,-0.2661602527392404,-0.2332496893030131,0.84,-6.671762777090143e-17,0,0,0,0,0,0,1,1,1
1,-0.6722416479950192,-1.192661862418901,-1.1281959193535458,-0.15981908282946,0.9,-1.1728579828159045,0,1,0,1,0,0,1,0,1
-1,-0.667668575559679,-1.192661862418901,0.8832206360798335,-0.2339378377431289,0.54,0.8251587239302391,0,1,0,1,0,0,0,0,1
-1,-0.6630955031243386,-0.0814679795252295,0.8832206360798335,-0.2382816047742163,0.88,-6.671762777090143e-17,0,1,0,1,0,0,1,0,1
-1,-0.6585224306889984,-0.074853730222291,0.3085301916702965,-0.0449635722335152,0.96,1.4997658407836418,1,1,0,1,0,0,0,1,0
1,-0.6539493582536581,-0.0682394809193525,-0.8408506971487774,-0.1959808753644042,0.8,-0.9254098805274636,1,0,1,0,0,0,1,0,1
1,-0.6493762858183179,-0.061625231616414,-0.5535054749440088,-0.1398899776091866,0.9,-6.671762777090143e-17,1,1,0,0,0,0,0,0,0
-1,-0.6448032133829776,-0.0550109823134755,0.8832206360798335,-0.2050628028013488,0.95,0.0712944867907808,1,1,0,0,0,0,0,1,0
1,-0.6402301409476373,-0.048396733010537,-0.5535054749440088,0.3367548154576515,0.92,0.5781714188527639,1,1,1,0,0,0,0,1,0
-1,-0.6356570685122971,-0.0417824837075984,0.8832206360798335,-0.208315868154624,0.77,-1.2645566277980265,1,0,1,0,1,1,0,0,1
-1,-0.6310839960769568,-1.1397478679953927,-4.288993363605999,2.3421472078078915,0.96,-0.8042202140435529,1,0,1,0,0,1,1,0,1
1,-0.6265109236416165,-0.0351682344046599,0.021184969465528,-0.0138500148956268,0.93,-0.4908781105870546,1,1,1,0,0,0,0,0,0
-1,-0.6219378512062763,-0.9479346382101757,0.8832206360798335,-0.2388147158187329,0.7,-0.8963796562366407,0,0,0,0,0,0,1,0,1
-1,-0.617364778770936,-0.3261952037339548,0.8832206360798335,-0.167230958320827,0.83,0.9928889087216588,1,0,1,0,1,0,0,1,0
-1,-0.6127917063355958,-0.0285539851017214,0.8832206360798335,-0.2377131343236857,0.75,0.8085700243354833,0,1,0,1,0,0,0,0,1
1,-0.6082186339002554,-0.0219397357987829,0.8832206360798335,-0.2339051982914239,0.84,-0.5830375527801424,1,1,0,0,0,0,1,0,1
1,-0.6036455614649152,-0.0153254864958444,0.8832206360798335,-0.2126433154598587,0.84,-0.5830375527801424,1,0,0,0,0,1,0,0,1
1,-0.5990724890295749,-0.0087112371929058,-0.8408506971487774,-0.1286157669993826,0.89,-0.5830375527801424,1,0,0,0,0,0,0,0,0
-1,-0.5944994165942347,-0.9942343833307452,0.8832206360798335,-0.2350040598321623,0.32,-0.3434230030781141,0,0,0,0,0,0,0,0,1
1,-0.5899263441588944,-0.0020969878899673,-1.7028863637630829,-0.075881292861173,0.86,-1.2645566277980265,1,1,1,1,0,0,0,0,1
1,-0.5853532717235541,0.0045172614129711,0.595875413875065,-0.2343648705696041,0.71,-1.1728579828159045,1,1,0,0,0,0,0,0,0
1,-0.5807801992882139,0.0111315107159096,-1.1281959193535458,0.0116631565205277,0.91,0.0035572967788614,1,1,0,1,0,0,1,0,1
1,-0.5762071268528736,-1.2654186047512246,0.8832206360798335,-0.2387358371437789,0.85,0.3477728133700444,1,0,0,1,1,1,0,0,0
1,-0.5716340544175333,0.0177457600188482,-0.8408506971487774,-0.1630585484111914,0.87,0.3648223101757655,1,0,0,1,0,0,1,0,1
-1,-0.567060981982193,0.0243600093217867,0.595875413875065,-0.1852397757991169,0.7,1.0389686298182028,1,0,0,0,0,1,0,0,0
-1,-0.5624879095468528,0.0309742586247252,0.8832206360798335,-0.2289875209011885,0.77,-6.671762777090143e-17,0,1,0,0,0,0,1,0,0
-1,-0.5579148371115126,-1.2654186047512246,0.8832206360798335,-0.2387657566411753,0.42,-0.5738216085608335,1,0,0,1,1,1,0,0,0
1,-0.5533417646761722,-0.0946964781311066,0.3085301916702965,-0.1681448629685698,0.94,-0.9369298108015994,1,1,1,1,0,0,0,0,1
1,-0.548768692240832,0.0375885079276637,0.8832206360798335,-0.0031605944622059,0.88,0.3477728133700444,1,1,0,1,1,1,1,0,0
1,-0.5441956198054917,0.0442027572306022,0.021184969465528,-0.0729083828016999,0.91,-0.8152793471067236,1,0,0,0,0,0,0,0,0
-1,-0.5396225473701515,0.0508170065335408,-1.1281959193535458,0.1748712948632723,0.96,-0.3434230030781141,1,0,0,0,0,0,0,0,0
-1,-0.5350494749348111,0.0574312558364793,-1.1281959193535458,0.663886440126344,0.97,-0.5830375527801424,1,1,0,1,0,0,0,0,0
1,-0.5304764024994709,0.0640455051394178,-2.27757680817262,0.3778723647431536,0.89,-1.2645566277980265,1,1,0,0,0,1,0,0,0
1,-0.5259033300641307,0.0706597544423563,-0.8408506971487774,1.413522167346037,0.92,-1.0576586800745444,1,0,0,0,0,1,0,1,0
-1,-0.5213302576287904,0.0772740037452948,-0.2661602527392404,0.439900922754391,0.97,0.1173742078873247,1,0,1,0,1,0,0,1,0
-1,-0.5167571851934502,0.0838882530482334,0.595875413875065,-0.1350266993051264,0.83,1.0389686298182028,1,1,0,0,1,0,0,0,0
-1,-0.5121841127581098,-1.2654186047512246,0.8832206360798335,-0.2388011160471891,0.35,-0.5738216085608335,1,0,0,1,1,1,0,0,0
1,-0.5076110403227696,0.0905025023511719,0.021184969465528,-0.1500027677291507,0.71,0.3016930922735005,0,1,0,1,1,0,1,0,0
1,-0.5030379678874294,0.0971167516541104,-1.4155411415583143,-0.1349994997620388,0.9,-0.3434230030781141,1,1,0,1,0,0,0,0,0
1,-0.498464895452089,0.1037310009570489,0.8832206360798335,-0.2367094711837539,0.86,-0.8152793471067236,0,0,0,0,0,0,0,0,1
1,-0.4938918230167488,0.1103452502599874,-0.2661602527392404,-0.2112153394477605,0.88,-1.1267782617193602,0,1,0,0,0,0,0,0,1
1,-0.4893187505814085,0.1169594995629259,0.8832206360798335,-0.2331735305823678,0.85,-6.671762777090143e-17,1,0,1,1,0,0,1,0,1
-1,-0.4847456781460683,0.1235737488658645,-0.2661602527392404,-0.1962909501556027,0.77,-1.2645566277980265,0,0,0,0,0,0,0,0,1
1,-0.480172605710728,-1.205890361024778,0.021184969465528,-0.212651475322785,0.84,0.1173742078873247,1,0,1,0,1,0,0,0,1
1,-0.4755995332753877,-1.0008486326336838,-1.7028863637630829,1.7453157936999415,0.96,0.1173742078873247,1,1,0,1,0,0,1,0,0
1,-0.4710264608400474,0.130187998168803,0.021184969465528,-0.0568035333395409,0.5,-1.2645566277980265,0,1,0,1,0,0,0,0,1
-1,-0.4664533884047072,0.1368022474717415,-1.9902315859678512,-0.0684721373241148,0.77,0.1173742078873247,1,1,0,1,0,0,0,0,1
-1,-0.4618803159693669,0.14341649677468,0.8832206360798335,0.0099849447120238,0.69,0.1173742078873247,1,0,0,0,0,1,0,0,0
1,-0.4573072435340267,-1.1662048652071468,-2.27757680817262,0.32348143843091,0.9,0.0252147656942369,1,0,1,1,0,0,1,0,1
1,-0.4527341710986864,0.1500307460776186,-1.1281959193535458,-0.0120330854173761,0.93,1.4997658407836418,1,0,0,0,0,0,0,0,0
-1,-0.4481610986633461,-1.2720328540541632,-0.2661602527392404,-0.0207314992967858,0.98,1.4536861196870978,1,1,1,0,0,0,0,1,0
1,-0.4435880262280058,0.1566449953805571,0.3085301916702965,-0.20624326297135,0.91,-0.9111251669875348,1,1,0,0,0,0,0,1,0
1,-0.4390149537926656,0.1632592446834956,0.3085301916702965,-0.1926081320215437,0.89,-0.8461527602414081,1,0,0,1,0,0,1,1,1
1,-0.4344418813573253,0.1698734939864341,-0.8408506971487774,-0.1450007717553438,0.85,-6.671762777090143e-17,1,0,1,1,0,0,1,0,1
1,-0.429868808921985,0.1764877432893726,0.595875413875065,-0.2269339553980758,0.73,-0.781180353495281,1,1,0,1,0,0,1,0,1
-1,-0.4252957364866448,-1.0206913805424995,0.021184969465528,-0.2353494940293746,0.52,-6.671762777090143e-17,1,1,0,1,0,0,0,0,1
-1,-0.4207226640513045,0.1831019925923112,0.8832206360798335,-0.2262186074148724,0.78,-1.0346188195262724,1,1,0,0,1,0,0,0,0
1,-0.4161495916159642,0.1897162418952497,0.8832206360798335,-0.237699534552142,0.84,-0.5968614691091055,0,1,0,0,0,0,1,0,1
-1,-0.411576519180624,-0.9082491423925446,-0.2661602527392404,0.435429317870792,0.98,-0.1356034609327011,1,0,0,0,0,0,0,0,0
-1,-0.4070034467452837,0.1963304911981882,-0.2661602527392404,-0.1852696952965133,0.92,-0.993147070539383,1,1,1,0,0,1,1,0,0
1,-0.4024303743099434,-1.2125046103277164,-0.5535054749440088,0.357842621213456,0.95,1.4997658407836418,1,1,0,1,0,0,0,0,0
1,-0.3978573018746032,0.2029447405011267,0.021184969465528,-0.1706390610697013,0.95,-6.671762777090143e-17,0,1,0,1,0,0,1,0,1
-1,-0.3932842294392629,-0.9942343833307452,0.3085301916702965,-0.1536747060459746,0.68,1.0389686298182028,0,0,0,0,0,0,1,0,1
-1,-0.3887111570039226,-0.7759641563337741,0.8832206360798335,-0.2150368752515662,0.27,-0.5738216085608335,1,0,0,0,0,0,0,0,0
1,-0.3841380845685824,0.2095589898040653,0.8832206360798335,-0.2358962048454351,0.86,-0.8152793471067236,1,0,0,0,0,0,0,0,0
1,-0.3795650121332421,0.2161732391070037,-1.1281959193535458,-0.1737207693015247,0.91,-0.0208649554023068,1,0,0,1,0,0,1,0,1
-1,-0.3749919396979018,0.2227874884099423,0.8832206360798335,-0.2199953519564329,0.98,-0.1591041186919385,0,0,0,0,0,0,1,0,1
-1,-0.3704188672625615,0.2294017377128808,0.8832206360798335,-0.2173352366424671,0.77,0.0712944867907808,1,0,0,1,0,0,0,0,1
1,-0.3658457948272213,-0.8685636465749135,0.595875413875065,-0.2349469407916783,0.83,-0.4355824452712019,1,1,0,1,0,0,0,0,1
-1,-0.3612727223918811,0.2360159870158193,0.595875413875065,-0.2386542385145162,0.09,-0.8152793471067236,1,1,0,0,0,0,0,0,1
-1,-0.3566996499565408,0.2426302363187578,0.8832206360798335,-0.2390214323461986,0.27,1.0389686298182028,1,1,0,0,0,0,0,0,0
-1,-0.3521265775212005,-1.066991125663069,-0.2661602527392404,-0.1931276432945166,0.57,0.5781714188527639,1,1,0,1,1,0,0,0,0
-1,-0.3475535050858602,-0.2865097079163237,-0.2661602527392404,-0.2388201557273505,0.76,0.1173742078873247,1,0,0,0,0,0,0,0,0
-1,-0.34298043265052,0.2492444856216964,-0.2661602527392404,-0.0724296708433585,0.95,-0.2051838397884824,1,1,0,1,0,0,0,1,1
-1,-0.3384073602151797,0.2558587349246349,0.8832206360798335,-0.2290908791649213,0.7,-6.671762777090143e-17,1,1,0,1,0,0,1,0,1
-1,-0.3338342877798395,-0.2865097079163237,0.021184969465528,0.3456626658188356,0.47,1.4997658407836418,1,1,1,0,0,1,0,0,0
-1,-0.3292612153444992,0.2624729842275734,-0.8408506971487774,-0.0083557071919347,0.74,0.53209169775622,1,1,1,1,0,1,0,0,0
1,-0.3246881429091589,0.2690872335305119,0.8832206360798335,-0.2081064316728496,0.89,1.4997658407836418,1,1,0,1,0,0,0,1,0
-1,-0.3201150704738186,-0.7428929098190816,0.3085301916702965,-0.2075134816335402,0.77,-1.2645566277980265,1,1,0,1,1,1,0,0,0
-1,-0.3155419980384784,0.2757014828334505,-0.5535054749440088,-0.1951730489347029,0.77,-1.0350796167372378,1,1,0,1,0,0,0,0,0
1,-0.3109689256031381,0.282315732136389,0.3085301916702965,-0.2193452828766396,0.81,0.3477728133700444,0,0,0,1,0,0,0,0,1
1,-0.3063958531677979,0.2889299814393275,-0.5535054749440088,-0.1920532613425569,0.82,1.4997658407836418,0,0,0,0,0,0,1,0,1
-1,-0.3018227807324576,0.295544230742266,0.021184969465528,-0.2378763315822112,0.76,-6.671762777090143e-17,0,1,0,0,0,0,0,0,1
-1,-0.2972497082971173,-0.7561214084249587,0.3085301916702965,-0.2215865252270566,0.19,1.9605630517490804,1,0,1,0,0,1,0,0,0
1,-0.292676635861777,0.3021584800452045,0.595875413875065,-0.2186979337511551,0.8,0.4629721161114041,0,0,0,0,0,0,1,0,1
1,-0.2881035634264368,0.3087727293481431,0.8832206360798335,1.973729821555834e-17,0.8124027777777779,1.0389686298182028,1,1,0,1,0,0,0,1,0
-1,-0.2835304909910965,-0.9677773861189912,0.595875413875065,-0.2376070561056442,0.77,-0.993147070539383,0,0,0,0,0,0,1,0,1
1,-0.2789574185557563,-0.7164359126073275,1.170565858284602,1.973729821555834e-17,0.8124027777777779,1.4997658407836418,1,1,0,1,0,0,0,0,0
1,-0.274384346120416,0.3153869786510816,-0.8408506971487774,-0.1093040914071973,0.9,-0.2051838397884824,1,0,0,0,0,0,0,0,1
-1,-0.2698112736850757,0.3220012279540201,-0.8408506971487774,-0.1256564567114534,0.84,0.5781714188527639,1,1,0,1,0,1,0,0,0
1,-0.2652382012497354,0.3286154772569586,-0.5535054749440088,-0.1916534280591695,0.87,0.5781714188527639,0,0,0,0,0,0,1,0,1
1,-0.2606651288143952,0.3352297265598971,0.595875413875065,-0.1977379658478622,0.86,-0.5830375527801424,1,0,0,0,0,0,0,0,0
1,-0.2560920563790549,0.3418439758628356,0.3085301916702965,-0.1467225028327879,0.82,-0.1130243975953946,1,0,0,1,0,1,1,0,0
-1,-0.2515189839437147,0.3484582251657742,-1.4155411415583143,-0.197109656402539,0.69,-6.671762777090143e-17,0,0,0,0,0,1,0,0,1
1,-0.2469459115083744,-1.066991125663069,0.3085301916702965,-0.0607583469044758,0.82,0.5781714188527639,1,0,0,1,1,0,0,0,0
1,-0.2423728390730341,0.3550724744687127,-0.5535054749440088,-0.174302839523599,0.92,0.5781714188527639,0,0,0,1,0,1,0,0,1
-1,-0.2377997666376938,0.3616867237716512,0.021184969465528,0.2328362411372245,0.7,-1.2645566277980265,1,1,1,1,0,1,0,1,0
-1,-0.2332266942023536,0.3683009730745897,0.8832206360798335,-0.2359451640229927,0.78,-0.5830375527801424,1,1,0,1,0,1,0,0,1
1,-0.2286536217670133,0.3749152223775283,1.170565858284602,1.973729821555834e-17,0.8124027777777779,1.4997658407836418,1,1,0,0,0,0,0,0,0
-1,-0.224080549331673,0.3815294716804668,0.3085301916702965,-0.1997126526760209,0.8,0.1173742078873247,0,0,0,1,0,0,0,0,1
-1,-0.2195074768963328,0.3881437209834053,0.021184969465528,-0.1516809795376547,0.94,-0.3660020664154206,0,0,0,0,0,0,1,0,1
1,-0.2149344044609925,-1.2654186047512246,0.8832206360798335,-0.2388963144479957,0.8,-1.0806985406228162,1,0,0,0,0,0,0,0,0
1,-0.2103613320256522,0.3947579702863438,-2.27757680817262,0.934141100244588,0.9,-0.8042202140435529,1,0,1,0,1,0,0,0,1
1,-0.205788259590312,-0.4452516911868482,-0.2661602527392404,-0.2211214130402589,0.77,-6.671762777090143e-17,1,1,0,1,0,0,1,0,0
1,-0.2012151871549717,-0.9743916354219296,0.3085301916702965,0.0358761897770958,0.96,1.0389686298182028,1,1,0,1,1,0,0,0,0
1,-0.1966421147196314,-0.8156496521514053,0.021184969465528,0.4010654151339372,0.9,1.9605630517490804,1,1,0,1,0,1,0,0,1
-1,-0.1920690422842912,0.4013722195892824,0.595875413875065,-0.1942020252464761,0.8,1.4997658407836418,1,0,1,0,1,1,0,0,0
1,-0.1874959698489509,0.4079864688922209,0.8832206360798335,-0.2274752263055188,0.84,0.996114489198417,1,0,1,0,1,0,0,0,0
-1,-0.1829228974136106,0.4146007181951593,0.8832206360798335,-0.2328199365222292,0.54,0.1173742078873247,1,1,0,0,0,1,0,0,0
1,-0.1783498249782704,0.4212149674980979,-1.7028863637630829,-0.1676280716499057,0.8,0.5781714188527639,1,1,0,1,0,0,0,0,0
-1,-0.1737767525429301,-1.192661862418901,0.8832206360798335,-0.2383441637233177,0.35,-1.0346188195262724,1,1,0,0,0,0,0,0,0
-1,-0.1692036801075898,0.4278292168010364,0.3085301916702965,0.3706318463732385,0.98,-1.0346188195262724,1,0,0,0,0,0,0,0,0
1,-0.1646306076722496,0.4344434661039749,0.021184969465528,-0.1477180061097935,0.9,0.1173742078873247,0,1,0,1,0,0,1,0,1
-1,-0.1600575352369093,-0.7362786605161431,0.021184969465528,-0.2228377042090855,0.5,-0.3434230030781141,0,1,0,1,0,0,0,0,0
1,-0.155484462801569,0.4410577154069134,-1.4155411415583143,-0.2279104189949201,0.94,-0.0812293900387793,0,1,0,0,0,0,0,0,0
-1,-0.1509113903662288,-1.1331336186924543,0.8832206360798335,-0.2389670332600234,0.8,-0.5738216085608335,1,1,1,1,1,1,0,1,0
-1,-0.1463383179308885,-1.0934481228748232,-0.5535054749440088,-0.2324690624163994,0.67,-6.671762777090143e-17,0,0,0,0,0,0,0,0,1
1,-0.1417652454955482,-1.066991125663069,0.8832206360798335,-0.2334482459675524,0.83,1.0389686298182028,1,1,0,0,0,0,1,1,0
1,-0.137192173060208,0.447671964709852,0.021184969465528,-0.1838797986447377,0.88,-0.3660020664154206,0,0,0,1,0,0,0,0,1
1,-0.1326191006248677,0.4542862140127905,0.595875413875065,-0.1936036352985493,0.81,-0.3660020664154206,1,1,1,1,1,0,1,0,0
-1,-0.1280460281895274,0.460900463315729,0.595875413875065,-0.1278161004326076,0.41,0.1173742078873247,1,0,1,0,1,0,0,0,0
-1,-0.1234729557541872,-1.192661862418901,0.8832206360798335,-0.2386406387429724,0.45,-1.0346188195262724,1,1,0,0,0,0,0,0,0
-1,-0.1188998833188469,-0.8685636465749135,0.8832206360798335,-0.238531840570622,0.82,-0.7120607718504652,0,0,0,0,0,0,0,0,1
-1,-0.1143268108835066,-1.0934481228748232,-0.8408506971487774,-0.2328960952428745,0.58,-6.671762777090143e-17,0,0,0,0,0,0,0,0,1
1,-0.1097537384481664,0.4675147126186675,0.8832206360798335,-0.234196233402461,0.78,-0.3660020664154206,0,0,0,1,0,0,0,0,1
-1,-0.1051806660128261,0.4741289619216061,0.595875413875065,-0.2354038931155498,0.76,0.1173742078873247,0,0,0,0,0,0,0,0,1
-1,-0.1006075935774858,0.4807432112245446,0.8832206360798335,-0.2350910983700426,0.54,-0.1356034609327011,1,1,0,0,0,0,0,0,1
-1,-0.0960345211421456,-0.4783229377015408,-0.5535054749440088,0.0671583842821273,0.96,-0.2051838397884824,0,1,0,1,0,0,1,1,1
-1,-0.0914614487068053,0.4873574605274831,0.8832206360798335,-0.2340547957784056,0.99,-0.1356034609327011,1,1,1,0,0,0,0,0,0
-1,-0.086888376271465,0.4939717098304216,-0.5535054749440088,-0.2164458115835031,0.75,-0.8507607323510623,0,0,0,0,0,0,0,1,0
1,-0.0823153038361248,0.5005859591333601,0.595875413875065,-0.2219509991044303,0.94,-6.671762777090143e-17,0,1,0,0,0,0,0,0,0
1,-0.0777422314007845,-0.2666669600075081,0.021184969465528,-0.0121174040009477,0.9,0.1173742078873247,1,1,0,1,0,0,1,1,0
-1,-0.0731691589654442,-1.0471483777542534,0.8832206360798335,-0.2387956761385716,0.65,-6.671762777090143e-17,0,0,0,1,0,0,1,0,1
1,-0.068596086530104,-1.2455758568424091,0.8832206360798335,-0.2380313689778105,0.84,-0.8963796562366407,1,0,0,0,0,0,0,0,0
-1,-0.0640230140947637,0.5072002084362986,-0.8408506971487774,0.1302504444280892,0.97,-0.1130243975953946,1,1,0,0,0,0,0,0,0
1,-0.0594499416594234,0.5138144577392372,0.595875413875065,-0.1721078363964309,0.95,0.1173742078873247,0,0,0,1,0,0,1,0,1
-1,-0.0548768692240832,-0.6238364223661882,-0.5535054749440088,-0.1482266375655314,0.91,-0.818965724794447,0,1,0,1,0,0,1,0,1
-1,-0.0503037967887429,-1.2720328540541632,-4.001648141401231,0.1489066110318637,0.98,-0.8152793471067236,1,1,1,0,0,0,0,1,0
-1,-0.0457307243534026,0.5204287070421757,0.8832206360798335,-0.2376668951004369,0.83,-0.8152793471067236,0,0,0,0,1,0,0,0,0
1,-0.0411576519180624,-1.1199051200865773,-1.1281959193535458,0.1962338160042615,0.95,0.8085700243354833,0,0,0,0,0,1,0,0,0
-1,-0.0365845794827221,-1.0471483777542534,-1.7028863637630829,-0.0420722608033049,0.76,-0.3434230030781141,1,1,0,1,0,0,1,1,1
-1,-0.0320115070473818,0.5270429563451142,0.8832206360798335,-0.1577274379660248,0.63,-1.2645566277980265,1,1,1,0,0,1,0,0,0
1,-0.0274384346120416,-0.4187946939750941,1.170565858284602,1.973729821555834e-17,0.8124027777777779,-6.671762777090143e-17,1,1,0,0,0,0,0,0,0
1,-0.0228653621767013,0.5336572056480527,-1.4155411415583143,-0.1541942173189475,0.78,1.4997658407836418,1,0,0,1,0,0,0,0,0
1,-0.018292289741361,0.1368022474717415,0.595875413875065,-0.1960787937195195,0.75,0.5781714188527639,1,1,0,1,1,1,0,0,0
-1,-0.0137192173060208,0.4146007181951593,-1.7028863637630829,0.0842587370212919,0.78,-1.2645566277980265,1,1,0,0,0,1,0,0,0
1,-0.0091461448706805,0.5402714549509913,0.595875413875065,0.0794552977120244,0.93,-6.671762777090143e-17,1,1,1,0,0,0,0,0,1
-1,-0.0045730724353402,0.5468857042539298,0.8832206360798335,-0.214025052248708,0.78,0.1173742078873247,0,1,0,1,0,0,1,0,1
-1,0.0,0.5534999535568683,0.595875413875065,-0.2224705103774032,0.54,-1.2645566277980265,0,1,0,1,1,1,1,0,0
1,0.0045730724353402,0.5601142028598068,-0.2661602527392404,-0.122506749621911,0.89,-0.5738216085608335,0,0,0,0,0,0,0,0,1
