Rating,Name,Developer,ReleaseDate,Votes,PositiveVotesPercent,Price,Action,Adventure,FPS,Open World,PvE,PvP,Sandbox,Sci-fi,Simulation
Mostly Positive,-0.9649182838567962,-0.35926645024864745,0.8832206360798046,-0.10496354108291929,-0.5359768405793861,-1.3765400150242584,0,0,0,0,1,1,0,0,0
Very Positive,-0.960345211421456,-0.3526522009457089,0.5958754138750361,-0.23694471132712566,0.43967626548118355,-0.9757589643193917,1,1,0,0,1,0,0,1,0
Very Positive,-0.9557721389861157,-0.3460379516427704,-1.4155411415583437,-0.04486205891659985,0.894981048309449,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Mostly Positive,-0.9511990665507755,-0.3394237023398319,-1.128195919353575,0.7976213237709318,0.049415023056955394,-1.3765400150242584,1,0,0,0,0,0,0,0,0
Very Positive,-0.9466259941154352,-0.9413203889072371,0.021184969465499012,-0.08360769863326928,0.6998504270973357,-0.37383498328580017,0,0,0,1,0,0,1,0,1
Mixed,-0.9420529216800949,-0.33280945303689335,0.8832206360798046,-0.1784636737818388,-0.7311074617915002,2.1341816043541653,1,0,0,0,0,1,0,0,0
Very Positive,-0.9374798492447547,-0.32619520373395483,-0.2661602527392695,0.14683570303316434,0.11445856346099342,1.08081463754538,1,0,1,1,0,1,0,0,1
Overwhelmingly Positive,-0.9329067768094144,-0.3195809544310163,0.5958754138750361,-0.2022320542645236,1.0901116695215631,-1.0961437605261102,0,1,0,0,0,0,0,0,0
Very Positive,-0.9283337043740741,-0.3129667051280778,-0.2661602527392695,0.31198160131299674,0.7648939675013737,-0.12303332452180366,1,0,0,0,0,0,0,0,0
Very Positive,-0.9237606319387338,-0.30635245582513926,0.021184969465499012,-0.09499543596145539,0.3746327250771455,0.6293716517701863,0,0,0,1,1,1,0,0,0
Very Positive,-0.9191875595033936,-0.29973820652220073,-1.7028863637631122,0.12658990698484132,0.3746327250771455,1.6325782868261725,1,0,1,0,0,0,0,1,1
Mostly Positive,-0.9146144870680534,-0.2931239572192622,0.8832206360798046,-0.18263610950139952,-0.4709333001753481,0.2948022389790147,1,0,1,1,0,1,0,0,1
Mostly Positive,-0.910041414632713,-0.28650970791632374,-0.8408506971488067,0.3100153130895406,-0.7311074617915002,1.1309749692981792,1,0,1,1,0,1,0,0,0
Overwhelmingly Positive,-0.9054683421973728,-1.2720328540541632,-3.4269576969917233,1.633539256135037,1.025068129117525,-0.887476780434465,1,1,1,0,0,0,0,0,0
Overwhelmingly Positive,-0.9008952697620325,-0.2798954586133852,0.3085301916702675,-0.03081634616011069,0.894981048309449,-0.22335398802740228,1,1,0,0,0,0,0,0,0
Mostly Positive,-0.8963221973266923,-1.1794333638130239,0.3085301916702675,-0.2438113802720177,-0.275802678963234,-1.1032987223693142e-18,1,0,0,0,1,1,0,0,1
Very Positive,-0.8917491248913519,-0.2732812093104467,0.021184969465499012,0.8687535434177743,0.829937507905411,-0.37383498328580017,1,1,0,1,1,0,1,0,0
Overwhelmingly Positive,-0.8871760524560117,-0.26666696000750817,-0.8408506971488067,0.4732005012685366,0.9600245887134871,0.12776833424219292,1,1,0,1,0,0,1,1,0
Very Positive,-0.8826029800206715,-0.696593164698512,0.8832206360798046,-0.2449799969608519,0.17950210386503146,-1.1262399595777899,1,0,0,0,0,0,0,0,1
Very Positive,-0.8780299075853312,-0.26005271070456965,0.8832206360798046,-0.14302028265605163,0.7648939675013737,-0.9857910306699518,0,1,0,0,0,0,0,1,0
Mostly Positive,-0.873456835149991,-0.2534384614016311,0.5958754138750361,-0.16779551427159833,0.049415023056955394,-1.1032987223693142e-18,0,0,0,0,0,1,0,0,0
Very Positive,-0.8688837627146506,-0.2468242120986926,0.3085301916702675,0.009850956799056971,0.894981048309449,0.12776833424219292,1,0,0,1,0,0,1,0,1
Very Positive,-0.8643106902793104,-0.24020996279575407,-0.2661602527392695,-0.16598820254280466,0.7648939675013737,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Very Positive,-0.8597376178439701,-0.23359571349281555,-2.277576808172649,0.16546942164438436,0.9600245887134871,-1.2967850875373075,1,1,0,0,0,0,0,0,0
Positive,-0.8551645454086299,-0.6635219181838193,0.8832206360798046,-0.24498836414478148,-0.01562851734708191,-0.875438300813793,1,1,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.8505914729732896,-0.22698146418987702,0.8832206360798046,0.1798442436354378,0.829937507905411,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Very Positive,-0.8460184005379493,-0.22036721488693853,0.8832206360798046,-0.24163870151163147,-0.01562851734708191,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Mixed,-0.8414453281026091,-0.544465430730926,0.8832206360798046,-0.2449019032441756,-0.9912816234076516,0.12776833424219292,1,0,1,0,0,0,0,0,0
Mostly Positive,-0.8368722556672687,-0.213752965584,0.8832206360798046,-0.2210861087192231,-0.14571559815515797,-0.12303332452180366,1,1,0,0,0,0,0,0,0
Very Positive,-0.8322991832319285,-0.8421066493631594,-0.8408506971488067,1.077715594875614,0.894981048309449,-0.534348044894758,1,1,0,1,0,0,1,0,1
Mostly Positive,-0.8277261107965883,-0.20713871628106148,0.8832206360798046,-0.22740891070869113,-0.7311074617915002,-0.49421977949251844,1,0,0,1,0,1,1,0,1
Very Positive,-0.823153038361248,-1.1662048652071468,0.5958754138750361,-0.2049848577773621,-0.6660639213874622,0.12776833424219292,1,0,1,1,1,1,1,0,1
Very Positive,-0.8185799659259078,-0.20052446697812296,0.8832206360798046,-0.119374620871001,0.7648939675013737,0.579211320017387,1,1,0,0,1,0,0,0,0
Very Positive,-0.8140068934905674,-0.19391021767518443,0.8832206360798046,-0.22157140538713993,0.11445856346099342,-1.3765400150242584,0,1,0,0,0,0,0,0,0
Very Positive,-0.8094338210552272,-0.5047799349132949,-1.7028863637631122,0.29709359204092783,0.7648939675013737,0.027447670736594286,1,0,0,0,0,0,1,0,1
Mostly Positive,-0.8048607486198869,-0.1872959683722459,-1.128195919353575,0.3865555226162149,-0.4058897597713101,-1.3765400150242584,1,1,0,1,0,0,1,0,1
Overwhelmingly Positive,-0.8002876761845467,-0.18068171906930738,0.5958754138750361,0.043420098724613644,1.025068129117525,-0.37383498328580017,1,1,0,0,0,0,0,0,1
Mostly Positive,-0.7957146037492064,-0.1740674697663689,-1.128195919353575,-0.07352524199810083,-0.4058897597713101,-1.3765400150242584,1,1,0,0,1,1,1,0,0
Very Positive,-0.7911415313138661,-0.7362786605161431,-1.7028863637631122,0.4549572512406979,0.11445856346099342,-0.37383498328580017,1,1,1,1,0,0,1,1,0
Mixed,-0.7865684588785259,-1.053762627057192,0.8832206360798046,-0.23881338240473643,0.17950210386503146,-0.19827382215100262,0,0,0,1,0,0,1,1,1
Mostly Positive,-0.7819953864431856,-0.16745322046343036,0.8832206360798046,-0.23330219725643964,0.24454564426906947,1.08081463754538,0,0,0,0,1,1,0,1,0
Very Positive,-0.7774223140078453,-0.16083897116049184,0.5958754138750361,-0.15061768566412878,-0.5359768405793861,1.6325782868261725,1,1,0,0,0,0,0,0,0
Very Positive,-0.772849241572505,-1.1132908707836386,,-0.07769767771766156,0.43967626548118355,0.6293716517701863,1,1,0,1,0,0,0,0,0
Overwhelmingly Positive,-0.7682761691371648,-0.15422472185755332,0.8832206360798046,-0.16091768908146686,0.829937507905411,-1.2265606230833885,1,0,1,0,0,0,0,0,1
Very Positive,-0.7637030967018246,-0.1476104725546148,0.3085301916702675,0.30080025452174075,0.3746327250771455,1.1309749692981792,1,1,0,1,0,0,1,0,1
Very Positive,-0.7591300242664842,-0.14099622325167627,0.5958754138750361,-0.21696387610324,0.5697633462892596,1.6325782868261725,0,0,0,0,0,0,0,0,1
Very Positive,-0.754556951831144,-1.066991125663069,0.8832206360798046,-0.24215467785395683,0.6348068866932977,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Mixed,-0.7499838793958037,-0.13438197394873777,0.8832206360798046,-0.24289935722369127,-1.3164993254278416,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Very Positive,-0.7454108069604635,-0.12776772464579925,-1.4155411415583437,0.43252762018674923,-0.14571559815515797,1.582417955073373,1,1,1,1,0,0,1,1,1
Mostly Positive,-0.7408377345251231,-1.1794333638130239,0.3085301916702675,-0.24410702077086358,-0.5359768405793861,-1.1032987223693142e-18,1,0,0,0,1,1,0,0,1
Very Positive,-0.7362646620897829,-0.12115347534286072,-0.2661602527392695,-0.22732802793070497,0.3095891846731075,-0.7500374714317949,1,0,0,1,1,0,0,0,0
Very Positive,-0.7316915896544427,-1.1992761117218396,0.8832206360798046,-0.18909557549505102,0.829937507905411,2.1341816043541653,0,1,0,0,0,0,0,0,0
Mostly Positive,-0.7271185172191024,-0.1145392260399222,-1.128195919353575,-0.031103619475026968,-0.14571559815515797,-1.3765400150242584,1,0,0,1,1,1,1,0,0
Overwhelmingly Positive,-0.7225454447837621,-0.10792497673698367,0.021184969465499012,0.09034326620181253,1.025068129117525,-1.1032987223693142e-18,1,1,0,0,0,0,1,0,1
Very Positive,-0.7179723723484218,-1.053762627057192,0.021184969465499012,-0.23702001598249206,0.11445856346099342,-1.1032987223693142e-18,0,0,0,0,0,0,0,0,1
Very Positive,-0.7133992999130816,-0.10131072743404516,0.3085301916702675,-0.07865432574694586,0.5697633462892596,0.6293716517701863,1,1,0,1,0,0,1,0,0
Overwhelmingly Positive,-0.7088262274777414,-1.2720328540541632,-2.8522672525821857,0.6965345856561198,1.0901116695215631,-0.887476780434465,1,1,1,0,0,0,0,1,0
Overwhelmingly Positive,-0.704253155042401,-0.09469647813110664,-1.128195919353575,0.06492655048499647,1.025068129117525,-0.7259605121904512,1,1,1,1,0,0,1,0,1
Mixed,-0.6996800826070608,-1.1662048652071468,0.8832206360798046,-0.23360341587790526,-2.4222395122964873,-1.3765400150242584,1,1,1,0,0,1,0,0,0
Mostly Positive,-0.6951070101717205,-1.0471483777542534,0.8832206360798046,-0.23993737411261273,-0.9262380830036135,-0.6246366420497966,0,0,0,0,1,0,0,0,1
Overwhelmingly Positive,-0.6905339377363803,-0.08808222882816812,0.5958754138750361,-0.16155359506011646,0.894981048309449,-0.12303332452180366,0,1,0,1,0,0,0,0,1
Very Positive,-0.68596086530104,-0.9347061396042987,0.8832206360798046,9.892134214539045e-19,0.0,0.6293716517701863,0,1,0,0,0,0,1,0,1
Mixed,-0.6813877928656997,-0.7495071591220202,0.8832206360798046,-0.24303044310525498,-1.8368476486601453,0.12776833424219292,1,1,0,1,1,1,1,1,0
Very Positive,-0.6768147204303595,-1.053762627057192,-0.2661602527392695,-0.2391759603750191,0.17950210386503146,-1.1032987223693142e-18,0,0,0,0,0,0,1,1,1
Very Positive,-0.6722416479950192,-1.192661862418901,-1.128195919353575,-0.16387967219254537,0.5697633462892596,-1.276720954836188,0,1,0,1,0,0,1,0,1
Mixed,-0.667668575559679,-1.192661862418901,0.8832206360798046,-0.2398815928864154,-1.7718041082561071,0.8982310299651906,0,1,0,1,0,0,0,0,1
Mostly Positive,-0.6630955031243386,-0.08146797952522959,0.8832206360798046,-0.24433572379827267,0.43967626548118355,-1.1032987223693142e-18,0,1,0,1,0,0,1,0,1
Overwhelmingly Positive,-0.6585224306889984,-0.07485373022229108,0.3085301916702675,-0.046105980260800435,0.9600245887134871,1.6325782868261725,1,1,0,1,0,0,0,1,0
Very Positive,-0.6539493582536581,-0.06823948091935256,-0.8408506971488067,-0.20096024230722434,-0.08067205775111994,-1.0073599733236553,1,0,1,0,0,0,1,0,1
Very Positive,-0.6493762858183179,-0.06162523161641404,-0.553505474944038,-0.14344421997515142,0.5697633462892596,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.6448032133829776,-0.055010982313475516,0.8832206360798046,-0.21027291802086956,0.894981048309449,0.07760800248939359,1,1,0,0,0,0,0,1,0
Very Positive,-0.6402301409476373,-0.048396733010537,-0.553505474944038,0.34531088396590487,0.6998504270973357,0.6293716517701863,1,1,1,0,0,0,0,1,0
Mostly Positive,-0.6356570685122971,-0.04178248370759848,0.8832206360798046,-0.21360863534747024,-0.275802678963234,-1.3765400150242584,1,0,1,0,1,1,0,0,1
Overwhelmingly Positive,-0.6310839960769568,-1.1397478679953927,-4.288993363606029,2.4016551080562807,0.9600245887134871,-0.875438300813793,1,0,1,0,0,1,1,0,1
Very Positive,-0.6265109236416165,-0.03516823440465996,0.021184969465499012,-0.014201907937234226,0.7648939675013737,-0.534348044894758,1,1,1,0,0,0,0,0,0
Mostly Positive,-0.6219378512062763,-0.9479346382101757,0.8832206360798046,-0.24488237981500657,-0.7311074617915002,-0.9757589643193917,0,0,0,0,0,0,1,0,1
Mixed,-0.617364778770936,-0.32619520373395483,0.8832206360798046,-0.17147986426193237,0.11445856346099342,1.08081463754538,1,0,1,0,1,0,0,1,0
Mostly Positive,-0.6127917063355958,-0.02855398510172144,0.8832206360798046,-0.2437528099845105,-0.4058897597713101,0.8801733105341827,0,1,0,1,0,0,0,0,1
Very Positive,-0.6082186339002554,-0.02193973579878292,0.8832206360798046,-0.239848124150697,0.17950210386503146,-0.6346687084003565,1,1,0,0,0,0,1,0,1
Very Positive,-0.6036455614649152,-0.0153254864958444,0.8832206360798046,-0.2180460318914683,0.17950210386503146,-0.6346687084003565,1,0,0,0,0,1,0,0,1
Very Positive,-0.5990724890295749,-0.008711237192905879,-0.8408506971488067,-0.13188356084575356,0.5047198058852216,-0.6346687084003565,1,0,0,0,0,0,0,0,0
Mostly Negative,-0.5944994165942347,-0.9942343833307453,0.8832206360798046,-0.2409749049198832,-3.202761997144943,-0.37383498328580017,0,0,0,0,0,0,0,0,1
Very Positive,-0.5899263441588944,-0.00209698788996736,-1.7028863637631122,-0.07780924017005622,0.3095891846731075,-1.3765400150242584,1,1,1,1,0,0,0,0,1
Very Positive,-0.5853532717235541,0.00451726141297116,0.5958754138750361,-0.2403194755120645,-0.6660639213874622,-1.276720954836188,1,1,0,0,0,0,0,0,0
Very Positive,-0.5807801992882139,0.01113151071590968,-1.128195919353575,0.011959487149316264,0.6348068866932977,0.003872314812778665,1,1,0,1,0,0,1,0,1
Very Positive,-0.5762071268528736,-1.2654186047512246,0.8832206360798046,-0.2448014970370204,0.24454564426906947,0.3785699930061896,1,0,0,1,1,1,0,0,0
Very Positive,-0.5716340544175333,0.0177457600188482,-0.8408506971488067,-0.1672014442125967,0.3746327250771455,0.39712931575472527,1,0,0,1,0,0,1,0,1
Mixed,-0.567060981982193,0.02436000932178672,0.5958754138750361,-0.1899462391945604,-0.7311074617915002,1.1309749692981792,1,0,0,0,0,1,0,0,0
Mostly Positive,-0.5624879095468528,0.030974258624725238,0.8832206360798046,-0.23480550130245784,-0.275802678963234,-1.1032987223693142e-18,0,1,0,0,0,0,1,0,0
Mixed,-0.5579148371115126,-1.2654186047512246,0.8832206360798046,-0.24483217671142893,-2.552326593104563,-0.6246366420497966,1,0,0,1,1,1,0,0,0
Very Positive,-0.5533417646761722,-0.09469647813110664,0.3085301916702675,-0.17241698886204762,0.829937507905411,-1.0199000562618552,1,1,1,1,0,0,0,0,1
Very Positive,-0.548768692240832,0.03758850792766376,0.8832206360798046,-0.0032408969894577406,0.43967626548118355,0.3785699930061896,1,1,0,1,1,1,1,0,0
Very Positive,-0.5441956198054917,0.04420275723060228,0.021184969465499012,-0.07476079615837182,0.6348068866932977,-0.887476780434465,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.5396225473701515,0.0508170065335408,-1.128195919353575,0.1793143219865631,0.9600245887134871,-0.37383498328580017,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.5350494749348111,0.05743125583647932,-1.128195919353575,0.6807540767648934,1.025068129117525,-0.6346687084003565,1,1,0,1,0,0,0,0,0
Very Positive,-0.5304764024994709,0.06404550513941784,-2.277576808172649,0.3874731237871611,0.5047198058852216,-1.3765400150242584,1,1,0,0,0,1,0,0,0
Very Positive,-0.5259033300641307,0.07065975444235637,-0.8408506971488067,1.44943610813204,0.6998504270973357,-1.1513201254541896,1,0,0,0,0,1,0,1,0
Overwhelmingly Positive,-0.5213302576287904,0.07727400374529488,-0.2661602527392695,0.45107766695867324,1.025068129117525,0.12776833424219292,1,0,1,0,1,0,0,1,0
Mostly Positive,-0.5167571851934502,0.0838882530482334,0.5958754138750361,-0.13845737835310956,0.11445856346099342,1.1309749692981792,1,1,0,0,1,0,0,0,0
Mostly Negative,-0.5121841127581098,-1.2654186047512246,0.8832206360798046,-0.24486843450845722,-3.007631375932829,-0.6246366420497966,1,0,0,1,1,1,0,0,0
Very Positive,-0.5076110403227696,0.09050250235117192,0.021184969465499012,-0.15381394992523614,-0.6660639213874622,0.3284096612533903,0,1,0,1,1,0,1,0,0
Very Positive,-0.5030379678874294,0.09711675165411043,-1.4155411415583437,-0.1384294877400109,0.5697633462892596,-0.37383498328580017,1,1,0,1,0,0,0,0,0
Very Positive,-0.49846489545208905,0.10373100095704896,0.8832206360798046,-0.24272364636116966,0.3095891846731075,-0.887476780434465,0,0,0,0,0,0,0,0,1
Very Positive,-0.4938918230167488,0.11034525025998748,-0.2661602527392695,-0.21658177470378823,0.43967626548118355,-1.2265606230833885,0,1,0,0,0,0,0,0,1
Very Positive,-0.4893187505814085,0.11695949956292599,0.8832206360798046,-0.23909786665834284,0.24454564426906947,-1.1032987223693142e-18,1,0,1,1,0,0,1,0,1
Mostly Positive,-0.4847456781460683,0.12357374886586452,-0.2661602527392695,-0.20127819529654917,-0.275802678963234,-1.3765400150242584,0,0,0,0,0,0,0,0,1
Very Positive,-0.480172605710728,-1.205890361024778,0.021184969465499012,-0.2180543990753979,0.17950210386503146,0.12776833424219292,1,0,1,0,1,0,0,0,1
Very Positive,-0.47559953327538773,-1.0008486326336838,-1.7028863637631122,1.7896597520161404,0.9600245887134871,0.12776833424219292,1,1,0,1,0,0,1,0,0
Very Positive,-0.47102646084004746,0.13018799816880303,0.021184969465499012,-0.05824676414265057,-2.0319782698722593,-1.3765400150242584,0,1,0,1,0,0,0,0,1
Mostly Positive,-0.4664533884047072,0.13680224747174155,-1.9902315859678807,-0.07021183716197908,-0.275802678963234,0.12776833424219292,1,1,0,1,0,0,0,0,1
Mixed,-0.4618803159693669,0.14341649677468007,0.8832206360798046,0.010238636321128454,-0.7961510021955382,0.12776833424219292,1,0,0,0,0,1,0,0,0
Very Positive,-0.4573072435340267,-1.1662048652071468,-2.277576808172649,0.3317002647737549,0.5697633462892596,0.027447670736594286,1,0,1,1,0,0,1,0,1
Very Positive,-0.4527341710986864,0.1500307460776186,-1.128195919353575,-0.012338814982243209,0.7648939675013737,1.6325782868261725,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.44816109866334614,-1.2720328540541632,-0.2661602527392695,-0.0212582330511972,1.0901116695215631,1.582417955073373,1,1,1,0,0,0,0,1,0
Very Positive,-0.44358802622800586,0.15664499538055712,0.3085301916702675,-0.21148337062935174,0.6348068866932977,-0.9918102704802875,1,1,0,0,0,0,0,1,0
Very Positive,-0.4390149537926656,0.16325924468349565,0.3085301916702675,-0.19750180628298952,0.5047198058852216,-0.9210842027088406,1,0,0,1,0,0,1,1,1
Very Positive,-0.4344418813573253,0.16987349398643414,-0.8408506971488067,-0.1486848661763911,0.24454564426906947,-1.1032987223693142e-18,1,0,1,1,0,0,1,0,1
Very Positive,-0.42986880892198504,0.17648774328937267,0.5958754138750361,-0.2326997600135084,-0.5359768405793861,-0.8503581349373934,1,1,0,1,0,0,1,0,1
Mixed,-0.4252957364866448,-1.0206913805424995,0.021184969465499012,-0.24132911570623627,-1.9018911890641832,-1.1032987223693142e-18,1,1,0,1,0,0,0,0,1
Mostly Positive,-0.42072266405130454,0.1831019925923112,0.8832206360798046,-0.23196623688901347,-0.21075913855919598,-1.1262399595777899,1,1,0,0,1,0,0,0,0
Very Positive,-0.41614959161596426,0.18971624189524972,0.8832206360798046,-0.24373886467796116,0.17950210386503146,-0.6497168079261963,0,1,0,0,0,0,1,0,1
Overwhelmingly Positive,-0.411576519180624,-0.9082491423925446,-0.2661602527392695,0.44649245016525224,1.0901116695215631,-0.14761188708067524,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.4070034467452837,0.19633049119818824,-0.2661602527392695,-0.18997691886896892,0.6998504270973357,-1.0810956610002704,1,1,1,0,0,1,1,0,0
Very Positive,-0.40243037430994344,-1.2125046103277164,-0.553505474944038,0.36693447630130205,0.894981048309449,1.6325782868261725,1,1,0,1,0,0,0,0,0
Very Positive,-0.3978573018746032,0.20294474050112676,0.021184969465499012,-0.17497455808319545,0.894981048309449,-1.1032987223693142e-18,0,1,0,1,0,0,1,0,1
Mostly Positive,-0.39328422943926294,-0.9942343833307453,0.3085301916702675,-0.1575791826935563,-0.8611945425995755,1.1309749692981792,0,0,0,0,0,0,1,0,1
Mostly Negative,-0.38871115700392267,-0.7759641563337741,0.8832206360798046,-0.22050040584415107,-3.5279796991651327,-0.6246366420497966,1,0,0,0,0,0,0,0,0
Very Positive,-0.3841380845685824,0.2095589898040653,0.8832206360798046,-0.24188971702951947,0.3095891846731075,-0.887476780434465,1,0,0,0,0,0,0,0,0
Very Positive,-0.3795650121332421,0.21617323910700378,-1.128195919353575,-0.17813456454727455,0.6348068866932977,-0.022712661016205025,1,0,0,1,0,0,1,0,1
Overwhelmingly Positive,-0.37499193969790184,0.2227874884099423,0.8832206360798046,-0.22558486461203822,1.0901116695215631,-0.17319365627460298,0,0,0,0,0,0,1,0,1
Mostly Positive,-0.37041886726256157,0.22940173771288083,0.8832206360798046,-0.2228571626509885,-0.275802678963234,0.07760800248939359,1,0,0,1,0,0,0,0,1
Very Positive,-0.36584579482722135,-0.8685636465749135,0.5958754138750361,-0.24091633463237597,0.11445856346099342,-0.4741556467913988,1,1,0,1,0,0,0,0,1
Very Negative,-0.3612727223918811,0.23601598701581936,0.5958754138750361,-0.24471782519772442,-4.698763426437816,-0.887476780434465,1,1,0,0,0,0,0,0,1
Mostly Negative,-0.3566996499565408,0.24263023631875788,0.8832206360798046,-0.2450943484745564,-3.5279796991651327,1.1309749692981792,1,1,0,0,0,0,0,0,0
Mixed,-0.3521265775212005,-1.066991125663069,-0.2661602527392695,-0.1980345169931741,-1.5766734870439938,0.6293716517701863,1,1,0,1,1,0,0,0,0
Mostly Positive,-0.34755350508586025,-0.28650970791632374,-0.2661602527392695,-0.2448879579376263,-0.34084621936727205,0.12776833424219292,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.34298043265052,0.2492444856216964,-0.2661602527392695,-0.07426992136783526,0.894981048309449,-0.22335398802740228,1,1,0,1,0,0,0,1,1
Mixed,-0.33840736021517975,0.2558587349246349,0.8832206360798046,-0.23491148563223277,-0.7311074617915002,-1.1032987223693142e-18,1,1,0,1,0,0,1,0,1
Mixed,-0.3338342877798395,-0.28650970791632374,0.021184969465499012,0.3544450597557186,-2.2271088910843733,1.6325782868261725,1,1,1,0,0,1,0,0,0
Mostly Positive,-0.3292612153444992,0.2624729842275734,-0.8408506971488067,-0.008568004091303311,-0.4709333001753481,0.579211320017387,1,1,1,1,0,1,0,0,0
Very Positive,-0.3246881429091589,0.26908723353051195,0.8832206360798046,-0.2133938776266105,0.5047198058852216,1.6325782868261725,1,1,0,1,0,0,0,1,0
Mixed,-0.32011507047381865,-0.7428929098190816,0.3085301916702675,-0.21278586226105953,-0.275802678963234,-1.3765400150242584,1,1,0,1,1,1,0,0,0
Mostly Positive,-0.3155419980384784,0.2757014828334505,-0.553505474944038,-0.2001318910981939,-0.275802678963234,-1.1267415628953177,1,1,0,1,0,0,0,0,0
Very Positive,-0.31096892560313816,0.282315732136389,0.3085301916702675,-0.22491827895898006,-0.01562851734708191,0.3785699930061896,0,0,0,1,0,0,0,0,1
Very Positive,-0.3063958531677979,0.2889299814393275,-0.553505474944038,-0.19693283777577672,0.049415023056955394,1.6325782868261725,0,0,0,0,0,0,1,0,1
Mixed,-0.3018227807324576,0.29554423074226605,0.021184969465499012,-0.2439201536631025,-0.34084621936727205,-1.1032987223693142e-18,0,1,0,0,0,0,0,0,1
Mostly Negative,-0.29724970829711733,-0.7561214084249587,0.3085301916702675,-0.22721646547831031,-4.048328022397436,2.1341816043541653,1,0,1,0,0,1,0,0,0
Very Positive,-0.29267663586177706,0.30215848004520457,0.5958754138750361,-0.22425448236723175,-0.08067205775111994,0.5039708223881879,0,0,0,0,0,0,1,0,1
Very Positive,-0.2881035634264368,0.3087727293481431,0.8832206360798046,9.892134214539045e-19,0.0,1.1309749692981792,1,1,0,1,0,0,0,1,0
Mostly Positive,-0.2835304909910965,-0.9677773861189912,0.5958754138750361,-0.2436440365934257,-0.275802678963234,-1.0810956610002704,0,0,0,0,0,0,1,0,1
Very Positive,-0.2789574185557563,-0.7164359126073275,1.170565858284573,9.892134214539045e-19,0.0,1.6325782868261725,1,1,0,1,0,0,0,0,0
Very Positive,-0.274384346120416,0.3153869786510816,-0.8408506971488067,-0.11208122554569934,0.5697633462892596,-0.22335398802740228,1,0,0,0,0,0,0,0,1
Mostly Positive,-0.26981127368507574,0.3220012279540201,-0.8408506971488067,-0.12884906214061848,0.17950210386503146,0.6293716517701863,1,1,0,1,0,1,0,0,0
Very Positive,-0.26523820124973546,0.3286154772569586,-0.553505474944038,-0.1965228457632263,0.3746327250771455,0.6293716517701863,0,0,0,0,0,0,1,0,1
Very Positive,-0.2606651288143952,0.33522972655989713,0.5958754138750361,-0.20276197591339828,0.3095891846731075,-0.6346687084003565,1,0,0,0,0,0,0,0,0
Very Positive,-0.2560920563790549,0.34184397586283566,0.3085301916702675,-0.15045034198553678,0.049415023056955394,-0.12303332452180366,1,0,0,1,0,1,1,0,0
Mixed,-0.2515189839437147,0.3484582251657742,-1.4155411415583437,-0.20211770275081908,-0.7961510021955382,-1.1032987223693142e-18,0,0,0,0,0,1,0,0,1
Very Positive,-0.2469459115083744,-1.066991125663069,0.3085301916702675,-0.062302059287196884,0.049415023056955394,0.6293716517701863,1,0,0,1,1,0,0,0,0
Very Positive,-0.24237283907303414,0.3550724744687127,-0.553505474944038,-0.17873142366758604,0.6998504270973357,0.6293716517701863,0,0,0,1,0,1,0,0,1
Mixed,-0.23779976663769387,0.36168672377165123,0.021184969465499012,0.23875200756113427,-0.7311074617915002,-1.3765400150242584,1,1,1,1,0,1,0,1,0
Mostly Positive,-0.2332266942023536,0.36830097307458975,0.8832206360798046,-0.2419399201330971,-0.21075913855919598,-0.6346687084003565,1,1,0,1,0,1,0,0,1
Very Positive,-0.22865362176701334,0.3749152223775283,1.170565858284573,9.892134214539045e-19,0.0,1.6325782868261725,1,1,0,0,0,0,0,0,0
Mostly Positive,-0.22408054933167307,0.3815294716804668,0.3085301916702675,-0.20478683442436157,-0.08067205775111994,0.12776833424219292,0,0,0,1,0,0,0,0,1
Overwhelmingly Positive,-0.2195074768963328,0.3881437209834053,0.021184969465499012,-0.15553480075342396,0.829937507905411,-0.3984135458446718,0,0,0,0,0,0,1,0,1
Very Positive,-0.21493440446099252,-1.2654186047512246,0.8832206360798046,-0.24496605165430255,-0.08067205775111994,-1.176400291330589,1,0,0,0,0,0,0,0,0
Very Positive,-0.21036133202565227,0.39475797028634385,-2.277576808172649,0.9578752085132578,0.5697633462892596,-0.875438300813793,1,0,1,0,1,0,0,0,1
Very Positive,-0.205788259590312,-0.4452516911868482,-0.2661602527392695,-0.2267395359943231,-0.275802678963234,-1.1032987223693142e-18,1,1,0,1,0,0,1,0,0
Very Positive,-0.20121518715497172,-0.9743916354219297,0.3085301916702675,0.036787710929750424,0.9600245887134871,1.1309749692981792,1,1,0,1,1,0,0,0,0
